stt,name,province,description,rating,image,keywords,activities,clean_keywords,text_for_model
29,Đồi Thiên An – Hồ Thuỷ Tiên,Huế,"Đồi Thiên An nổi tiếng với rừng thông xanh và không khí trong lành. Gần đó là hồ Thủy Tiên yên tĩnh và đầy tính nghệ thuật. Du khách thường kết hợp tham quan, dạo bộ và chụp ảnh. Cảnh sắc mang nét buồn đặc trưng của Huế. Rất phù hợp cho những ai thích không gian thơ mộng.",4.5,https://example.com/thienan.jpg,"thiên nhiên, rừng, cảnh đẹp, lãng mạn, chụp ảnh",outdoor,"['thiên nhiên', 'rừng', 'cảnh đẹp', 'lãng mạn', 'chụp ảnh']","Đồi Thiên An nổi tiếng với rừng thông xanh và không khí trong lành. Gần đó là hồ Thủy Tiên yên tĩnh và đầy tính nghệ thuật. Du khách thường kết hợp tham quan, dạo bộ và chụp ảnh. Cảnh sắc mang nét buồn đặc trưng của Huế. Rất phù hợp cho những ai thích không gian thơ mộng. Huế Đồi Thiên An – Hồ Thuỷ Tiên thiên nhiên rừng cảnh đẹp lãng mạn chụp ảnh"
30,Chợ Đêm Hoàng Thành,Huế,"Chợ đêm nằm gần Hoàng Thành, nổi bật với nhiều gian hàng thủ công và đồ ăn. Không gian buổi tối rất sôi động. Du khách có thể mua quà lưu niệm hoặc thưởng thức ẩm thực đường phố. Nhiều hoạt động văn hóa nhỏ diễn ra hằng đêm. Rất phù hợp cho người thích khám phá đời sống địa phương.",4.3,https://example.com/choddem.jpg,"giải trí, mua sắm, thành phố, truyền thống, shopping",outdoor,"['giải trí', 'mua sắm', 'thành phố', 'truyền thống', 'shopping']","Chợ đêm nằm gần Hoàng Thành, nổi bật với nhiều gian hàng thủ công và đồ ăn. Không gian buổi tối rất sôi động. Du khách có thể mua quà lưu niệm hoặc thưởng thức ẩm thực đường phố. Nhiều hoạt động văn hóa nhỏ diễn ra hằng đêm. Rất phù hợp cho người thích khám phá đời sống địa phương. Huế Chợ Đêm Hoàng Thành giải trí mua sắm thành phố truyền thống shopping"
31,Lăng Khải Định,Huế,Lăng Khải Định nổi bật với phong cách kiến trúc pha trộn Đông – Tây. Nội thất bên trong trang trí tinh xảo với nghệ thuật khảm sành sứ nổi tiếng. Du khách có thể cảm nhận sự uy nghiêm và độ tinh mỹ của công trình. Bậc thang dẫn lên lăng tạo góc ảnh rất ấn tượng. Đây là lăng tốn nhiều công sức nhất thời Nguyễn.,4.8,https://example.com/khaidinh.jpg,"kiến trúc, lịch sử, biểu tượng, cảnh đẹp, tham quan",outdoor,"['kiến trúc', 'lịch sử', 'biểu tượng', 'cảnh đẹp', 'tham quan']",Lăng Khải Định nổi bật với phong cách kiến trúc pha trộn Đông – Tây. Nội thất bên trong trang trí tinh xảo với nghệ thuật khảm sành sứ nổi tiếng. Du khách có thể cảm nhận sự uy nghiêm và độ tinh mỹ của công trình. Bậc thang dẫn lên lăng tạo góc ảnh rất ấn tượng. Đây là lăng tốn nhiều công sức nhất thời Nguyễn. Huế Lăng Khải Định kiến trúc lịch sử biểu tượng cảnh đẹp tham quan
32,Lăng Gia Long,Huế,"Lăng Gia Long có quy mô lớn và hài hòa với thiên nhiên. Không gian rộng, thoáng và rất yên bình. Du khách sẽ cảm nhận sự giản dị trong kiến trúc nhưng đầy uy nghiêm. Cảnh quan rừng thông bao quanh tạo cảm giác thư giãn. Rất phù hợp cho người thích không gian tĩnh lặng.",4.6,https://example.com/gialong.jpg,"lịch sử, thiên nhiên, hoài niệm, thư giãn, tham quan",outdoor,"['lịch sử', 'thiên nhiên', 'hoài niệm', 'thư giãn', 'tham quan']","Lăng Gia Long có quy mô lớn và hài hòa với thiên nhiên. Không gian rộng, thoáng và rất yên bình. Du khách sẽ cảm nhận sự giản dị trong kiến trúc nhưng đầy uy nghiêm. Cảnh quan rừng thông bao quanh tạo cảm giác thư giãn. Rất phù hợp cho người thích không gian tĩnh lặng. Huế Lăng Gia Long lịch sử thiên nhiên hoài niệm thư giãn tham quan"
33,Chùa Từ Hiếu,Huế,Chùa Từ Hiếu mang nét đẹp trầm mặc và là nơi an nghỉ của nhiều thái giám triều Nguyễn. Không gian hồ nước và rừng thông rất yên tĩnh. Du khách có thể tản bộ và tìm sự bình an trong tiếng chuông chùa. Kiến trúc cổ kính mang đậm bản sắc Huế. Đây là điểm đến tâm linh được yêu thích.,4.7,https://example.com/tuhieu.jpg,"tâm linh, thiên nhiên, truyền thống, thư giãn, cảnh đẹp",outdoor,"['tâm linh', 'thiên nhiên', 'truyền thống', 'thư giãn', 'cảnh đẹp']",Chùa Từ Hiếu mang nét đẹp trầm mặc và là nơi an nghỉ của nhiều thái giám triều Nguyễn. Không gian hồ nước và rừng thông rất yên tĩnh. Du khách có thể tản bộ và tìm sự bình an trong tiếng chuông chùa. Kiến trúc cổ kính mang đậm bản sắc Huế. Đây là điểm đến tâm linh được yêu thích. Huế Chùa Từ Hiếu tâm linh thiên nhiên truyền thống thư giãn cảnh đẹp
34,Đồi Trà Nhật Lệ,Huế,Đồi trà Nhật Lệ thu hút du khách bởi cảnh sắc xanh ngát và không khí trong lành. Du khách có thể dạo bộ quanh đồi và chụp ảnh. Đây là nơi cung cấp trà nổi tiếng của vùng. Buổi sáng rất mát và đẹp để thưởng trà. Không gian yên bình giúp thư giãn hoàn hảo.,4.4,https://example.com/nhatle.jpg,"thiên nhiên, cảnh đẹp, thư giãn, truyền thống, ngắm cảnh",outdoor,"['thiên nhiên', 'cảnh đẹp', 'thư giãn', 'truyền thống', 'ngắm cảnh']",Đồi trà Nhật Lệ thu hút du khách bởi cảnh sắc xanh ngát và không khí trong lành. Du khách có thể dạo bộ quanh đồi và chụp ảnh. Đây là nơi cung cấp trà nổi tiếng của vùng. Buổi sáng rất mát và đẹp để thưởng trà. Không gian yên bình giúp thư giãn hoàn hảo. Huế Đồi Trà Nhật Lệ thiên nhiên cảnh đẹp thư giãn truyền thống ngắm cảnh
35,Epark Tam Giang Lagoon,Huế,"Khu sinh thái Epark nằm bên đầm phá với nhiều hoạt động trải nghiệm. Du khách có thể chèo sup, đi thuyền và ngắm hoàng hôn. Không gian mộc mạc mang nét đẹp của vùng đầm phá. Đây là nơi rất phù hợp cho gia đình và nhóm bạn. Ẩm thực hải sản cũng rất hấp dẫn.",4.5,https://example.com/epark.jpg,"khu sinh thái, thiên nhiên, cảnh đẹp, giải trí, picnic",outdoor,"['khu sinh thái', 'thiên nhiên', 'cảnh đẹp', 'giải trí', 'picnic']","Khu sinh thái Epark nằm bên đầm phá với nhiều hoạt động trải nghiệm. Du khách có thể chèo sup, đi thuyền và ngắm hoàng hôn. Không gian mộc mạc mang nét đẹp của vùng đầm phá. Đây là nơi rất phù hợp cho gia đình và nhóm bạn. Ẩm thực hải sản cũng rất hấp dẫn. Huế Epark Tam Giang Lagoon khu sinh thái thiên nhiên cảnh đẹp giải trí picnic"
36,Bảo tàng Văn hóa Huế,Huế,"Bảo tàng trưng bày nhiều tư liệu về phong tục, lễ hội và đời sống người Huế. Không gian bên trong được bố trí khoa học và dễ theo dõi. Du khách có thể khám phá nhiều vật dụng truyền thống. Đây là điểm tham quan giáo dục rất phù hợp cho học sinh, sinh viên. Không gian trong nhà mát mẻ và yên tĩnh.",4.4,https://example.com/vh_hue.jpg,"văn hóa, bảo tàng, truyền thống, nghệ thuật, tham quan",indoor,"['văn hóa', 'bảo tàng', 'truyền thống', 'nghệ thuật', 'tham quan']","Bảo tàng trưng bày nhiều tư liệu về phong tục, lễ hội và đời sống người Huế. Không gian bên trong được bố trí khoa học và dễ theo dõi. Du khách có thể khám phá nhiều vật dụng truyền thống. Đây là điểm tham quan giáo dục rất phù hợp cho học sinh, sinh viên. Không gian trong nhà mát mẻ và yên tĩnh. Huế Bảo tàng Văn hóa Huế văn hóa bảo tàng truyền thống nghệ thuật tham quan"
37,Khu vui chơi Vincom Plaza Huế,Huế,"Vincom Plaza Huế là trung tâm thương mại sầm uất nhất ở Huế. Bên trong có rạp chiếu phim, khu trò chơi và nhiều cửa hàng thời trang. Du khách có thể mua sắm hoặc ăn uống tại các tầng. Đây là điểm lý tưởng cho hoạt động indoor. Không gian rộng hiện đại và sạch sẽ.",4.3,https://example.com/vincomhue.jpg,"giải trí, mua sắm, hiện đại, thành phố, shopping",indoor,"['giải trí', 'mua sắm', 'hiện đại', 'thành phố', 'shopping']","Vincom Plaza Huế là trung tâm thương mại sầm uất nhất ở Huế. Bên trong có rạp chiếu phim, khu trò chơi và nhiều cửa hàng thời trang. Du khách có thể mua sắm hoặc ăn uống tại các tầng. Đây là điểm lý tưởng cho hoạt động indoor. Không gian rộng hiện đại và sạch sẽ. Huế Khu vui chơi Vincom Plaza Huế giải trí mua sắm hiện đại thành phố shopping"
38,Nhà hàng Cung Đình Royal Park,Huế,"Đây là nơi du khách có thể thưởng thức ẩm thực cung đình Huế trong không gian sang trọng. Kiến trúc và trang trí được tái hiện theo phong cách hoàng gia. Thực đơn phong phú, mang đậm hương vị truyền thống. Nhân viên phục vụ trong trang phục cung đình tạo nên trải nghiệm độc đáo. Rất phù hợp cho các buổi gặp mặt.",4.6,https://example.com/royalpark.jpg,"ẩm thực, văn hóa, truyền thống, nghệ thuật, giải trí",indoor,"['ẩm thực', 'văn hóa', 'truyền thống', 'nghệ thuật', 'giải trí']","Đây là nơi du khách có thể thưởng thức ẩm thực cung đình Huế trong không gian sang trọng. Kiến trúc và trang trí được tái hiện theo phong cách hoàng gia. Thực đơn phong phú, mang đậm hương vị truyền thống. Nhân viên phục vụ trong trang phục cung đình tạo nên trải nghiệm độc đáo. Rất phù hợp cho các buổi gặp mặt. Huế Nhà hàng Cung Đình Royal Park ẩm thực văn hóa truyền thống nghệ thuật giải trí"
39,Quán Cà phê Nhà 87,Huế,"Quán nổi bật với phong cách retro và nhiều góc chụp ảnh đẹp. Không gian trong nhà ấm cúng, phù hợp để gặp gỡ bạn bè. Đồ uống đa dạng với mức giá hợp lý. Quán thường được giới trẻ yêu thích nhờ sự nhẹ nhàng và nhiều ánh sáng. Đây là điểm dừng chân lý tưởng khi dạo quanh thành phố.",4.4,https://example.com/nha87.jpg,"nghệ thuật, giải trí, thành phố, hoài niệm, chụp ảnh",indoor,"['nghệ thuật', 'giải trí', 'thành phố', 'hoài niệm', 'chụp ảnh']","Quán nổi bật với phong cách retro và nhiều góc chụp ảnh đẹp. Không gian trong nhà ấm cúng, phù hợp để gặp gỡ bạn bè. Đồ uống đa dạng với mức giá hợp lý. Quán thường được giới trẻ yêu thích nhờ sự nhẹ nhàng và nhiều ánh sáng. Đây là điểm dừng chân lý tưởng khi dạo quanh thành phố. Huế Quán Cà phê Nhà 87 nghệ thuật giải trí thành phố hoài niệm chụp ảnh"
40,Công viên Hai Bà Trưng,Huế,Công viên rộng với nhiều cây xanh và khu vui chơi cho trẻ em. Đây là nơi lý tưởng để tập thể dục sáng hoặc đi dạo chiều. Không khí trong lành và thoải mái. Nhiều người dân địa phương chọn nơi này làm điểm sinh hoạt thường xuyên. Rất thích hợp cho gia đình.,4.3,https://example.com/haibatrung.jpg,"thành phố, thư giãn, cảnh đẹp, giải trí, ngắm cảnh",outdoor,"['thành phố', 'thư giãn', 'cảnh đẹp', 'giải trí', 'ngắm cảnh']",Công viên rộng với nhiều cây xanh và khu vui chơi cho trẻ em. Đây là nơi lý tưởng để tập thể dục sáng hoặc đi dạo chiều. Không khí trong lành và thoải mái. Nhiều người dân địa phương chọn nơi này làm điểm sinh hoạt thường xuyên. Rất thích hợp cho gia đình. Huế Công viên Hai Bà Trưng thành phố thư giãn cảnh đẹp giải trí ngắm cảnh
41,Đầm Chuồn,Huế,"Đầm Chuồn là một trong những vùng đầm phá đẹp nhất của Huế. Mặt nước rộng và hệ thống nhà chồ tạo nên cảnh quan đặc trưng. Du khách có thể đi thuyền, ngắm hoàng hôn và thưởng thức hải sản tươi. Khung cảnh chiều xuống cực kỳ lãng mạn. Đây là nơi rất phù hợp cho các buổi chụp ảnh nghệ thuật.",4.7,https://example.com/damchuon.jpg,"thiên nhiên, cảnh đẹp, lãng mạn, ngắm cảnh, tham quan",outdoor,"['thiên nhiên', 'cảnh đẹp', 'lãng mạn', 'ngắm cảnh', 'tham quan']","Đầm Chuồn là một trong những vùng đầm phá đẹp nhất của Huế. Mặt nước rộng và hệ thống nhà chồ tạo nên cảnh quan đặc trưng. Du khách có thể đi thuyền, ngắm hoàng hôn và thưởng thức hải sản tươi. Khung cảnh chiều xuống cực kỳ lãng mạn. Đây là nơi rất phù hợp cho các buổi chụp ảnh nghệ thuật. Huế Đầm Chuồn thiên nhiên cảnh đẹp lãng mạn ngắm cảnh tham quan"
42,Hồ Truồi – Thiền viện Trúc Lâm,Huế,"Hồ Truồi xanh ngọc bao quanh bởi núi non tạo nên cảnh sắc yên bình. Thiền viện nằm trên đảo giữa hồ, mang không khí thanh tịnh. Du khách có thể đi thuyền để lên thiền viện và dạo chơi. Không gian rất phù hợp để tìm lại sự nhẹ nhàng. Kiến trúc gỗ đơn sơ nhưng đẹp.",4.6,https://example.com/truoi.jpg,"thiên nhiên, tâm linh, thư giãn, cảnh đẹp, tham quan",outdoor,"['thiên nhiên', 'tâm linh', 'thư giãn', 'cảnh đẹp', 'tham quan']","Hồ Truồi xanh ngọc bao quanh bởi núi non tạo nên cảnh sắc yên bình. Thiền viện nằm trên đảo giữa hồ, mang không khí thanh tịnh. Du khách có thể đi thuyền để lên thiền viện và dạo chơi. Không gian rất phù hợp để tìm lại sự nhẹ nhàng. Kiến trúc gỗ đơn sơ nhưng đẹp. Huế Hồ Truồi – Thiền viện Trúc Lâm thiên nhiên tâm linh thư giãn cảnh đẹp tham quan"
43,Suối Voi,Huế,"Suối Voi nổi bật với những tảng đá lớn hình dáng đặc biệt. Nước suối mát lạnh, thích hợp để tắm và picnic. Nơi đây còn có các chòi tre cho du khách nghỉ ngơi. Không gian thiên nhiên thoáng đãng và yên bình. Rất phù hợp cho các buổi dã ngoại gia đình.",4.4,https://example.com/suoivoi.jpg,"thiên nhiên, rừng, thư giãn, picnic, cảnh đẹp",outdoor,"['thiên nhiên', 'rừng', 'thư giãn', 'picnic', 'cảnh đẹp']","Suối Voi nổi bật với những tảng đá lớn hình dáng đặc biệt. Nước suối mát lạnh, thích hợp để tắm và picnic. Nơi đây còn có các chòi tre cho du khách nghỉ ngơi. Không gian thiên nhiên thoáng đãng và yên bình. Rất phù hợp cho các buổi dã ngoại gia đình. Huế Suối Voi thiên nhiên rừng thư giãn picnic cảnh đẹp"
