stt,name,province,description,rating,image,keywords,activities,clean_keywords,text_for_model
27,Chùa Huyền Không Sơn Thượng,Huế,"Chùa nằm sâu trong núi với phong cách thiền tịnh độc đáo. Cảnh quan kết hợp giữa hồ nước, rừng cây và kiến trúc gỗ. Đây là nơi lý tưởng để thư giãn và tìm sự bình an. Du khách thường đến để ngắm cảnh và chụp ảnh nghệ thuật. Hương sen mùa hè rất nổi tiếng.",4.8,https://i.pinimg.com/736x/bc/64/45/bc6445483ba00f0fea94727e46491773.jpg,"tâm linh, thiên nhiên, thư giãn, cảnh đẹp, truyền thống",outdoor,"['tâm linh', 'thiên nhiên', 'thư giãn', 'cảnh đẹp', 'truyền thống']","Chùa nằm sâu trong núi với phong cách thiền tịnh độc đáo. Cảnh quan kết hợp giữa hồ nước, rừng cây và kiến trúc gỗ. Đây là nơi lý tưởng để thư giãn và tìm sự bình an. Du khách thường đến để ngắm cảnh và chụp ảnh nghệ thuật. Hương sen mùa hè rất nổi tiếng. Huế Chùa Huyền Không Sơn Thượng tâm linh thiên nhiên thư giãn cảnh đẹp truyền thống"
28,Quán Cafe Mắt Biếc,Huế,"Quán nằm trong ngôi nhà được dùng để quay phim “Mắt Biếc”. Không gian cổ điển, mang hơi hướng hoài niệm của thập niên 60. Du khách đến thưởng thức cà phê và chụp ảnh check-in. Quán giữ gần như nguyên bản bối cảnh phim. Rất phù hợp cho người yêu văn hóa và nghệ thuật.",4.4,https://i.pinimg.com/1200x/c5/e1/5a/c5e15a05cdae6840eff750461b05ba94.jpg,"quán cà phê,ăn uống, cà phê",indoor,"['quán cà phê', 'ăn uống', 'cà phê']","Quán nằm trong ngôi nhà được dùng để quay phim “Mắt Biếc”. Không gian cổ điển, mang hơi hướng hoài niệm của thập niên 60. Du khách đến thưởng thức cà phê và chụp ảnh check-in. Quán giữ gần như nguyên bản bối cảnh phim. Rất phù hợp cho người yêu văn hóa và nghệ thuật. Huế Quán Cafe Mắt Biếc quán cà phê ăn uống cà phê"
29,Đồi Thiên An – Hồ Thuỷ Tiên,Huế,"Đồi Thiên An nổi tiếng với rừng thông xanh và không khí trong lành. Gần đó là hồ Thủy Tiên yên tĩnh và đầy tính nghệ thuật. Du khách thường kết hợp tham quan, dạo bộ và chụp ảnh. Cảnh sắc mang nét buồn đặc trưng của Huế. Rất phù hợp cho những ai thích không gian thơ mộng.",4.5,https://i.pinimg.com/1200x/38/f6/72/38f6728085cee04b5f42f096c8184600.jpg,"thiên nhiên, xanh mát, chụp ảnh, ngắm cảnh",outdoor,"['thiên nhiên', 'xanh mát', 'chụp ảnh', 'ngắm cảnh']","Đồi Thiên An nổi tiếng với rừng thông xanh và không khí trong lành. Gần đó là hồ Thủy Tiên yên tĩnh và đầy tính nghệ thuật. Du khách thường kết hợp tham quan, dạo bộ và chụp ảnh. Cảnh sắc mang nét buồn đặc trưng của Huế. Rất phù hợp cho những ai thích không gian thơ mộng. Huế Đồi Thiên An – Hồ Thuỷ Tiên thiên nhiên xanh mát chụp ảnh ngắm cảnh"
30,Chợ Đêm Hoàng Thành,Huế,"Chợ đêm nằm gần Hoàng Thành, nổi bật với nhiều gian hàng thủ công và đồ ăn. Không gian buổi tối rất sôi động. Du khách có thể mua quà lưu niệm hoặc thưởng thức ẩm thực đường phố. Nhiều hoạt động văn hóa nhỏ diễn ra hằng đêm. Rất phù hợp cho người thích khám phá đời sống địa phương.",4.3,https://i.pinimg.com/736x/41/cc/15/41cc15498d7fc3af199454b1e6bc8bb6.jpg,"ẩm thực, ăn uống,thưởng thức ẩm thực,sầm uất",outdoor,"['ẩm thực', 'ăn uống', 'thưởng thức ẩm thực', 'sầm uất']","Chợ đêm nằm gần Hoàng Thành, nổi bật với nhiều gian hàng thủ công và đồ ăn. Không gian buổi tối rất sôi động. Du khách có thể mua quà lưu niệm hoặc thưởng thức ẩm thực đường phố. Nhiều hoạt động văn hóa nhỏ diễn ra hằng đêm. Rất phù hợp cho người thích khám phá đời sống địa phương. Huế Chợ Đêm Hoàng Thành ẩm thực ăn uống thưởng thức ẩm thực sầm uất"
31,Lăng Khải Định,Huế,Lăng Khải Định nổi bật với phong cách kiến trúc pha trộn Đông – Tây. Nội thất bên trong trang trí tinh xảo với nghệ thuật khảm sành sứ nổi tiếng. Du khách có thể cảm nhận sự uy nghiêm và độ tinh mỹ của công trình. Bậc thang dẫn lên lăng tạo góc ảnh rất ấn tượng. Đây là lăng tốn nhiều công sức nhất thời Nguyễn.,4.8,https://i.pinimg.com/1200x/0c/89/d0/0c89d02315887b888e9e207b14a58f19.jpg,"di sản, kiến trúc, độc đáo, tham quan di tích",indoor,"['di sản', 'kiến trúc', 'độc đáo', 'tham quan di tích']",Lăng Khải Định nổi bật với phong cách kiến trúc pha trộn Đông – Tây. Nội thất bên trong trang trí tinh xảo với nghệ thuật khảm sành sứ nổi tiếng. Du khách có thể cảm nhận sự uy nghiêm và độ tinh mỹ của công trình. Bậc thang dẫn lên lăng tạo góc ảnh rất ấn tượng. Đây là lăng tốn nhiều công sức nhất thời Nguyễn. Huế Lăng Khải Định di sản kiến trúc độc đáo tham quan di tích
32,Lăng Gia Long,Huế,"Lăng Gia Long có quy mô lớn và hài hòa với thiên nhiên. Không gian rộng, thoáng và rất yên bình. Du khách sẽ cảm nhận sự giản dị trong kiến trúc nhưng đầy uy nghiêm. Cảnh quan rừng thông bao quanh tạo cảm giác thư giãn. Rất phù hợp cho người thích không gian tĩnh lặng.",4.6,https://i.pinimg.com/736x/dc/5f/c7/dc5fc708f0ea718a05219024144540f9.jpg,"di sản, lịch sử, cổ kính, tham quan di tích",indoor,"['di sản', 'lịch sử', 'cổ kính', 'tham quan di tích']","Lăng Gia Long có quy mô lớn và hài hòa với thiên nhiên. Không gian rộng, thoáng và rất yên bình. Du khách sẽ cảm nhận sự giản dị trong kiến trúc nhưng đầy uy nghiêm. Cảnh quan rừng thông bao quanh tạo cảm giác thư giãn. Rất phù hợp cho người thích không gian tĩnh lặng. Huế Lăng Gia Long di sản lịch sử cổ kính tham quan di tích"
33,Chùa Từ Hiếu,Huế,Chùa Từ Hiếu mang nét đẹp trầm mặc và là nơi an nghỉ của nhiều thái giám triều Nguyễn. Không gian hồ nước và rừng thông rất yên tĩnh. Du khách có thể tản bộ và tìm sự bình an trong tiếng chuông chùa. Kiến trúc cổ kính mang đậm bản sắc Huế. Đây là điểm đến tâm linh được yêu thích.,4.7,https://i.pinimg.com/1200x/c3/e0/fe/c3e0fe2639e594f4cb9185f005614860.jpg,"tâm linh, yên bình, cổ kính, đi lễ chùa",outdoor,"['tâm linh', 'yên bình', 'cổ kính', 'đi lễ chùa']",Chùa Từ Hiếu mang nét đẹp trầm mặc và là nơi an nghỉ của nhiều thái giám triều Nguyễn. Không gian hồ nước và rừng thông rất yên tĩnh. Du khách có thể tản bộ và tìm sự bình an trong tiếng chuông chùa. Kiến trúc cổ kính mang đậm bản sắc Huế. Đây là điểm đến tâm linh được yêu thích. Huế Chùa Từ Hiếu tâm linh yên bình cổ kính đi lễ chùa
34,Đồi Trà Nhật Lệ,Huế,Đồi trà Nhật Lệ thu hút du khách bởi cảnh sắc xanh ngát và không khí trong lành. Du khách có thể dạo bộ quanh đồi và chụp ảnh. Đây là nơi cung cấp trà nổi tiếng của vùng. Buổi sáng rất mát và đẹp để thưởng trà. Không gian yên bình giúp thư giãn hoàn hảo.,4.4,https://i.pinimg.com/736x/18/54/35/1854354b88a89d0755d3a2d063bff303.jpg,"thiên nhiên, xanh mát, thư giãn, chụp ảnh",outdoor,"['thiên nhiên', 'xanh mát', 'thư giãn', 'chụp ảnh']",Đồi trà Nhật Lệ thu hút du khách bởi cảnh sắc xanh ngát và không khí trong lành. Du khách có thể dạo bộ quanh đồi và chụp ảnh. Đây là nơi cung cấp trà nổi tiếng của vùng. Buổi sáng rất mát và đẹp để thưởng trà. Không gian yên bình giúp thư giãn hoàn hảo. Huế Đồi Trà Nhật Lệ thiên nhiên xanh mát thư giãn chụp ảnh
35,Epark Tam Giang Lagoon,Huế,"Khu sinh thái Epark nằm bên đầm phá với nhiều hoạt động trải nghiệm. Du khách có thể chèo sup, đi thuyền và ngắm hoàng hôn. Không gian mộc mạc mang nét đẹp của vùng đầm phá. Đây là nơi rất phù hợp cho gia đình và nhóm bạn. Ẩm thực hải sản cũng rất hấp dẫn.",4.5,https://i.pinimg.com/1200x/18/ef/b4/18efb4bca9ff8c3f37ca52a75654d08b.jpg,"sinh thái, giải trí, trải nghiệm, ngắm cảnh",outdoor,"['sinh thái', 'giải trí', 'trải nghiệm', 'ngắm cảnh']","Khu sinh thái Epark nằm bên đầm phá với nhiều hoạt động trải nghiệm. Du khách có thể chèo sup, đi thuyền và ngắm hoàng hôn. Không gian mộc mạc mang nét đẹp của vùng đầm phá. Đây là nơi rất phù hợp cho gia đình và nhóm bạn. Ẩm thực hải sản cũng rất hấp dẫn. Huế Epark Tam Giang Lagoon sinh thái giải trí trải nghiệm ngắm cảnh"
36,Bảo tàng Văn hóa Huế,Huế,"Bảo tàng trưng bày nhiều tư liệu về phong tục, lễ hội và đời sống người Huế. Không gian bên trong được bố trí khoa học và dễ theo dõi. Du khách có thể khám phá nhiều vật dụng truyền thống. Đây là điểm tham quan giáo dục rất phù hợp cho học sinh, sinh viên. Không gian trong nhà mát mẻ và yên tĩnh.",4.4,https://i.pinimg.com/1200x/46/b7/31/46b731d888edc380ae18d9f865b6edfb.jpg,"giải trí, hiện đại, mua sắm, vui chơi giải trí",indoor,"['giải trí', 'hiện đại', 'mua sắm', 'vui chơi giải trí']","Bảo tàng trưng bày nhiều tư liệu về phong tục, lễ hội và đời sống người Huế. Không gian bên trong được bố trí khoa học và dễ theo dõi. Du khách có thể khám phá nhiều vật dụng truyền thống. Đây là điểm tham quan giáo dục rất phù hợp cho học sinh, sinh viên. Không gian trong nhà mát mẻ và yên tĩnh. Huế Bảo tàng Văn hóa Huế giải trí hiện đại mua sắm vui chơi giải trí"
37,Khu vui chơi Vincom Plaza Huế,Huế,"Vincom Plaza Huế là trung tâm thương mại sầm uất nhất ở Huế. Bên trong có rạp chiếu phim, khu trò chơi và nhiều cửa hàng thời trang. Du khách có thể mua sắm hoặc ăn uống tại các tầng. Đây là điểm lý tưởng cho hoạt động indoor. Không gian rộng hiện đại và sạch sẽ.",4.3,https://i.pinimg.com/1200x/e0/fa/c8/e0fac8f4e2864c2ef6bbd0f37da52553.jpg,"giải trí, mua sắm, hiện đại, biểu tượng, shopping",indoor,"['giải trí', 'mua sắm', 'hiện đại', 'biểu tượng', 'shopping']","Vincom Plaza Huế là trung tâm thương mại sầm uất nhất ở Huế. Bên trong có rạp chiếu phim, khu trò chơi và nhiều cửa hàng thời trang. Du khách có thể mua sắm hoặc ăn uống tại các tầng. Đây là điểm lý tưởng cho hoạt động indoor. Không gian rộng hiện đại và sạch sẽ. Huế Khu vui chơi Vincom Plaza Huế giải trí mua sắm hiện đại biểu tượng shopping"
38,Nhà hàng Cung Đình Royal Park,Huế,"Đây là nơi du khách có thể thưởng thức ẩm thực cung đình Huế trong không gian sang trọng. Kiến trúc và trang trí được tái hiện theo phong cách hoàng gia. Thực đơn phong phú, mang đậm hương vị truyền thống. Nhân viên phục vụ trong trang phục cung đình tạo nên trải nghiệm độc đáo. Rất phù hợp cho các buổi gặp mặt.",4.6,https://i.pinimg.com/736x/b9/e3/ac/b9e3acfa7a62fda2c7b4c70ab3c38a17.jpg,"ẩm thực, ăn uống,  nhà hàng",indoor,"['ẩm thực', 'ăn uống', 'nhà hàng']","Đây là nơi du khách có thể thưởng thức ẩm thực cung đình Huế trong không gian sang trọng. Kiến trúc và trang trí được tái hiện theo phong cách hoàng gia. Thực đơn phong phú, mang đậm hương vị truyền thống. Nhân viên phục vụ trong trang phục cung đình tạo nên trải nghiệm độc đáo. Rất phù hợp cho các buổi gặp mặt. Huế Nhà hàng Cung Đình Royal Park ẩm thực ăn uống nhà hàng"
39,Quán Cà phê Nhà 87,Huế,"Quán nổi bật với phong cách retro và nhiều góc chụp ảnh đẹp. Không gian trong nhà ấm cúng, phù hợp để gặp gỡ bạn bè. Đồ uống đa dạng với mức giá hợp lý. Quán thường được giới trẻ yêu thích nhờ sự nhẹ nhàng và nhiều ánh sáng. Đây là điểm dừng chân lý tưởng khi dạo quanh biểu tượng.",4.4,https://i.pinimg.com/1200x/62/bc/4d/62bc4d001363ad88e2eda4a17fbaae65.jpg,"quán cà phê,ăn uống, cà phê",indoor,"['quán cà phê', 'ăn uống', 'cà phê']","Quán nổi bật với phong cách retro và nhiều góc chụp ảnh đẹp. Không gian trong nhà ấm cúng, phù hợp để gặp gỡ bạn bè. Đồ uống đa dạng với mức giá hợp lý. Quán thường được giới trẻ yêu thích nhờ sự nhẹ nhàng và nhiều ánh sáng. Đây là điểm dừng chân lý tưởng khi dạo quanh biểu tượng. Huế Quán Cà phê Nhà 87 quán cà phê ăn uống cà phê"
40,Công viên Hai Bà Trưng,Huế,Công viên rộng với nhiều cây xanh và khu vui chơi cho trẻ em. Đây là nơi lý tưởng để tập thể dục sáng hoặc đi dạo chiều. Không khí trong lành và thoải mái. Nhiều người dân địa phương chọn nơi này làm điểm sinh hoạt thường xuyên. Rất thích hợp cho gia đình.,4.3,https://i.pinimg.com/1200x/78/45/16/784516b86cea541345e2412bb785c554.jpg,"giải trí, xanh mát, dạo bộ, thư giãn",outdoor,"['giải trí', 'xanh mát', 'dạo bộ', 'thư giãn']",Công viên rộng với nhiều cây xanh và khu vui chơi cho trẻ em. Đây là nơi lý tưởng để tập thể dục sáng hoặc đi dạo chiều. Không khí trong lành và thoải mái. Nhiều người dân địa phương chọn nơi này làm điểm sinh hoạt thường xuyên. Rất thích hợp cho gia đình. Huế Công viên Hai Bà Trưng giải trí xanh mát dạo bộ thư giãn
41,Đầm Chuồn,Huế,"Đầm Chuồn là một trong những vùng đầm phá đẹp nhất của Huế. Mặt nước rộng và hệ thống nhà chồ tạo nên cảnh quan đặc trưng. Du khách có thể đi thuyền, ngắm hoàng hôn và thưởng thức hải sản tươi. Khung cảnh chiều xuống cực kỳ lãng mạn. Đây là nơi rất phù hợp cho các buổi chụp ảnh nghệ thuật.",4.7,https://i.pinimg.com/736x/9b/94/74/9b947454894e488bc759e72039555929.jpg,"sinh thái, thiên nhiên, nguyên sơ, ngắm cảnh",outdoor,"['sinh thái', 'thiên nhiên', 'nguyên sơ', 'ngắm cảnh']","Đầm Chuồn là một trong những vùng đầm phá đẹp nhất của Huế. Mặt nước rộng và hệ thống nhà chồ tạo nên cảnh quan đặc trưng. Du khách có thể đi thuyền, ngắm hoàng hôn và thưởng thức hải sản tươi. Khung cảnh chiều xuống cực kỳ lãng mạn. Đây là nơi rất phù hợp cho các buổi chụp ảnh nghệ thuật. Huế Đầm Chuồn sinh thái thiên nhiên nguyên sơ ngắm cảnh"
42,Hồ Truồi – Thiền viện Trúc Lâm,Huế,"Hồ Truồi xanh ngọc bao quanh bởi núi non tạo nên cảnh sắc yên bình. Thiền viện nằm trên đảo giữa hồ, mang không khí thanh tịnh. Du khách có thể đi thuyền để lên thiền viện và dạo chơi. Không gian rất phù hợp để tìm lại sự nhẹ nhàng. Kiến trúc gỗ đơn sơ nhưng đẹp.",4.6,https://i.pinimg.com/736x/c5/8e/9f/c58e9fd76eb2b8783c5310a5bf82c7c6.jpg,"tâm linh, yên bình, thiên nhiên, thiền định",outdoor,"['tâm linh', 'yên bình', 'thiên nhiên', 'thiền định']","Hồ Truồi xanh ngọc bao quanh bởi núi non tạo nên cảnh sắc yên bình. Thiền viện nằm trên đảo giữa hồ, mang không khí thanh tịnh. Du khách có thể đi thuyền để lên thiền viện và dạo chơi. Không gian rất phù hợp để tìm lại sự nhẹ nhàng. Kiến trúc gỗ đơn sơ nhưng đẹp. Huế Hồ Truồi – Thiền viện Trúc Lâm tâm linh yên bình thiên nhiên thiền định"
